range,cityuf,citycd,pv2,barrelsa08,mfrcode,city08,lv4,rangehwy,co2a,mpgdata,uhighway,highway08,tcharger,startstop,comb08u,year,model,fueltype,displ,highwayuf,highwaye,cylinders,co2,charge240,phevblended,drive,highwaya08u,highwaya08,make,highway08u,phevcomb,fuelcosta08,ucitya,ghgscore,combe,basemodel,phevcity,barrels08,fuelcost08,pv4,fescore,co2tailpipegpm,citya08u,charge240b,comba08u,rangecitya,charge120,co2tailpipeagpm,fueltype1,lv2,id,trany,highwaycd,yousavespend,citya08,ucity,vclass,createdon,city08u,combineduf,modifiedon,rangecity,citye,comb08,eng_dscr,uhighwaya,rangehwya,phevhwy,hpv,engid,hlv,comba08,combinedcd,fueltype2,atvtype,rangea,evmotor,ghgscorea,scharger,guzzler
0,0.0,0.0,0,5.3225,FMX,15,0,0.0,502,N,26.8383,19,,N,16.6229,2020,Transit T150 Wagon 2WD FFV,Gasoline or E85,3.5,0.0,0.0,6.0,537,0.0,false,Rear-Wheel Drive,14.6584,15,Ford,19.4461,0,3700,13.7289,3,0.0,Transit T150 Wagon,0,17.500588235294117,3150,0,3,537.0,11.1149,0.0,12.4716,0.0,0.0,502.0,Regular Gasoline,0,42340,Automatic (S10),0.0,-6250,11,18.3523,"Vans, Passenger Type",2019-11-27,14.858,0.0,2020-05-12,0.0,0.0,17,SIDI & PFI; FFV,20.2306,0.0,0,0,461,0,12,0.0,E85,FFV,296,,3.0,,
0,0.0,0.0,85,0.0,FMX,20,0,0.0,-1,N,45.4048,27,T,N,23.0,2021,Mustang HO Coupe,Regular,2.3,0.0,0.0,4.0,386,0.0,false,Rear-Wheel Drive,0.0,0,Ford,27.0,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,43670,Automatic (S10),0.0,-2250,0,27.1198,Subcompact Cars,2021-01-20,20.0,0.0,2021-08-24,0.0,0.0,23,SIDI,0.0,0.0,0,0,82,0,0,0.0,,,,,,,
0,0.0,0.0,80,0.0,FMX,20,0,0.0,-1,N,40.3052,28,T,N,22.9764,2021,Mustang Convertible,Regular,2.3,0.0,0.0,4.0,387,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.3218,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,43673,Automatic (S10),0.0,-2250,0,25.136,Subcompact Cars,2021-01-20,19.9029,0.0,2021-08-24,0.0,0.0,23,SIDI,0.0,0.0,0,0,85,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,35.3242,25,T,Y,21.0303,2021,Edge AWD,Regular,2.7,0.0,0.0,6.0,423,0.0,false,All-Wheel Drive,0.0,0,Ford,25.1021,0,0,0.0,4,0.0,Edge,0,14.167142857142858,2550,0,4,423.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43716,Automatic (S8),0.0,-3250,0,23.3092,Small Sport Utility Vehicle 4WD,2021-02-02,18.5663,0.0,2021-08-24,0.0,0.0,21,SIDI,0.0,0.0,0,0,46,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,34.9997,24,T,N,20.314,2021,F150 Pickup 2WD,Regular,3.5,0.0,0.0,6.0,444,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,F150,0,14.8755,2700,0,4,444.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44364,Automatic (S10),0.0,-4000,0,22.0801,Standard Pickup Trucks 2WD,2021-08-10,17.0,0.0,2021-10-18,0.0,0.0,20,SIDI & PFI,0.0,0.0,0,0,330,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,27,0,0.0,-1,N,40.496,28,,Y,27.3843,2022,Explorer HEV RWD,Regular,3.3,0.0,0.0,6.0,324,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.4437,0,0,0.0,6,0.0,Explorer,0,11.018888888888888,2000,0,6,324.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44833,Automatic (S10),0.0,-500,0,34.5895,Standard Sport Utility Vehicle 2WD,2021-11-10,26.5745,0.0,2022-01-12,0.0,0.0,27,SIDI & PFI; Hybrid,0.0,0.0,0,0,97,0,0,0.0,,Hybrid,,280V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,30.7,19,T,Y,18.9901,2022,Ranger Tremor 4WD,Regular,2.3,0.0,0.0,4.0,468,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,19.0679,0,0,0.0,4,0.0,Ranger,0,15.65842105263158,2850,0,4,468.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44989,Automatic (S10),0.0,-4750,0,23.8,Standard Pickup Trucks 4WD,2021-12-20,18.927,0.0,2022-03-25,0.0,0.0,19,SIDI,0.0,0.0,0,0,86,0,0,0.0,,,,,,,
0,0.0,0.0,80,0.0,FMX,20,0,0.0,-1,N,40.4624,28,T,Y,23.0319,2022,Mustang Convertible,Regular,2.3,0.0,0.0,4.0,386,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.4223,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,45054,Automatic 10-spd,0.0,-2250,0,25.1844,Subcompact Cars,2022-01-12,19.9381,0.0,2022-03-25,0.0,0.0,23,SIDI,0.0,0.0,0,0,76,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,23,0,0.0,-1,N,42.1362,29,,Y,25.2909,2022,EcoSport AWD,Regular,2.0,0.0,0.0,4.0,351,0.0,false,All-Wheel Drive,0.0,0,Ford,29.4874,0,0,0.0,5,0.0,EcoSport,0,11.900400000000001,2150,0,5,351.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45100,Automatic (S6),0.0,-1250,0,28.9642,Small Sport Utility Vehicle 4WD,2022-01-25,22.6532,0.0,2022-03-25,0.0,0.0,25,SIDI,0.0,0.0,0,0,84,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,31.593,21,T,N,18.1711,2022,Expedition 4WD,Regular,3.5,0.0,0.0,6.0,494,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,21.0,0,0,0.0,3,0.0,Expedition,0,16.528333333333336,3000,0,3,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45153,Automatic (S10),0.0,-5500,0,19.389,Standard Sport Utility Vehicle 4WD,2022-02-16,15.6436,0.0,2022-03-25,0.0,0.0,18,SIDI,0.0,0.0,0,0,236,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,10,0,0.0,-1,N,20.1,15,,N,11.9458,2023,F150 RAPTOR R 4WD,Regular,5.2,0.0,0.0,8.0,741,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,14.7942,0,0,0.0,1,0.0,F150,0,24.7925,4500,0,1,741.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46185,Automatic (S10),0.0,-13000,0,12.5,Standard Pickup Trucks 4WD,2022-11-07,10.32,0.0,2023-04-11,0.0,0.0,12,,0.0,0.0,0,0,238,0,0,0.0,,,,,,S,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,32.8041,23,T,Y,19.2409,2023,Expedition 2WD,Regular,3.5,0.0,0.0,6.0,462,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.4453,0,0,0.0,4,0.0,Expedition,0,15.65842105263158,2850,0,4,462.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46402,Automatic (S10),0.0,-4750,0,20.9,Standard Sport Utility Vehicle 2WD,2023-01-26,16.779,0.0,2023-06-01,0.0,0.0,19,SIDI; Stop-Start,0.0,0.0,0,0,127,0,0,0.0,,,,,,,
320,0.0,0.0,0,0.0,FMX,111,0,0.0,-1,N,142.9,100,,N,105.8945,2024,Mustang Mach-E RWD Extended,Electricity,,0.0,31.8286,,0,10.1,false,Rear-Wheel Drive,0.0,0,Ford,100.03,0,0,0.0,10,31.8286,Mustang Mach-E,0,0.0768,700,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,47823,Automatic (A1),0.0,6000,0,158.9,Small Sport Utility Vehicle 2WD,2024-05-02,111.23,0.0,2024-05-02,0.0,30.2857,106,,0.0,0.0,0,0,168,0,0,0.0,,EV,,216 kW AC PMSM,,,
0,0.0,0.0,0,3.3615789473684208,FMX,24,0,0.0,337,N,44.0,27,,Y,25.1953,2020,Transit Connect Van FFV,Gasoline or E85,2.0,0.0,0.0,4.0,353,0.0,false,Front-Wheel Drive,19.9783,20,Ford,26.8002,0,2350,22.8,5,0.0,Transit Connect,0,11.900400000000001,2150,0,5,353.0,17.7223,0.0,18.6711,0.0,0.0,337.0,Regular Gasoline,0,41469,Automatic (S8),0.0,-1250,18,30.9,Special Purpose Vehicle 2WD,2019-06-04,24.0184,0.0,2020-01-07,0.0,0.0,25,SIDI; FFV,32.8,0.0,0,0,124,0,19,0.0,E85,FFV,395,,5.0,,
0,0.0,0.0,0,3.3615789473684208,FMX,24,0,0.0,335,N,43.3,29,,Y,25.6715,2020,Transit Connect Wagon LWB FFV,Gasoline or E85,2.0,0.0,0.0,4.0,344,0.0,false,Front-Wheel Drive,21.2283,21,Ford,28.635,0,2350,22.0,5,0.0,Transit Connect,0,11.442692307692308,2050,0,5,344.0,17.1277,0.0,18.7583,0.0,0.0,335.0,Regular Gasoline,0,41471,Automatic (S8),0.0,-750,17,30.4,Special Purpose Vehicle 2WD,2019-06-04,23.6674,0.0,2020-01-07,0.0,0.0,26,SIDI; FFV,32.1,0.0,0,0,126,0,19,0.0,E85,FFV,300,,6.0,,
0,0.0,0.0,0,3.3615789473684208,FMX,24,0,0.0,335,N,43.3,29,,Y,25.6715,2021,Transit Connect Wagon LWB FFV,Gasoline or E85,2.0,0.0,0.0,4.0,344,0.0,false,Front-Wheel Drive,21.2283,21,Ford,28.635,0,2350,22.0,5,0.0,Transit Connect,0,11.442692307692308,2050,0,5,344.0,17.1277,0.0,18.7583,0.0,0.0,335.0,Regular Gasoline,0,43270,Automatic (S8),0.0,-750,17,30.4,Special Purpose Vehicle 2WD,2020-10-05,23.6674,0.0,2021-07-26,0.0,0.0,26,SIDI; FFV,0.0,0.0,0,0,78,0,19,0.0,E85,FFV,300,,6.0,,
0,0.0,0.0,0,0.0,FMX,25,0,0.0,-1,Y,43.4615,28,T,Y,26.0,2021,Bronco Sport 4WD,Regular,1.5,0.0,0.0,3.0,342,0.0,false,All-Wheel Drive,0.0,0,Ford,28.0,0,0,0.0,5,0.0,Bronco Sport,0,11.442692307692308,2050,0,5,342.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43543,Automatic 8-spd,0.0,-750,0,32.8,Small Sport Utility Vehicle 4WD,2020-11-24,25.3422,0.0,2021-06-24,0.0,0.0,26,SIDI,0.0,0.0,0,0,193,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,Y,38.1,26,T,Y,23.3249,2021,Ranger 2WD,Regular,2.3,0.0,0.0,4.0,387,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,5,0.0,Ranger,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43615,Automatic (S10),0.0,-2250,0,26.7,Standard Pickup Trucks 2WD,2020-12-16,21.0347,0.0,2021-07-26,0.0,0.0,23,SIDI & PFI,0.0,0.0,0,0,105,0,0,0.0,,,,,,,
0,0.685,0.0,0,2.8334285714285716,FMX,43,0,0.0,-1,Y,56.7,38,,Y,40.4848,2021,Escape FWD PHEV,Regular Gas and Electricity,2.5,0.618,36.0,4.0,77,3.3,true,Front-Wheel Drive,92.8664,93,Ford,38.083,67,0,166.7,10,32.0,Escape,75,2.594779475985313,1350,0,10,77.0,116.7193,0.0,104.6263,40.99,0.0,0.0,Regular Gasoline,0,43912,Automatic (variable gear ratios),0.0,4750,117,60.0,Small Sport Utility Vehicle 2WD,2021-04-26,42.6876,0.657,2023-05-17,0.0,29.0,40,PHEV,132.7,33.16,59,0,5,0,105,0.0,Electricity,Plug-in Hybrid,37,62 kW DCPM,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,29.7578,18,T,Y,18.0,2021,Bronco Black Diamond 4WD,Regular,2.3,0.0,0.0,4.0,494,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,18.0,0,0,0.0,3,0.0,Bronco,0,16.528333333333336,3000,0,3,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44004,Automatic (S10),0.0,-5500,0,23.1098,Small Sport Utility Vehicle 4WD,2021-06-02,18.4194,0.0,2021-10-18,0.0,0.0,18,SIDI & PFI,0.0,0.0,0,0,319,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,26,0,0.0,-1,N,48.3,31,T,Y,28.0,2022,Escape AWD,Regular,1.5,0.0,0.0,3.0,318,0.0,false,All-Wheel Drive,0.0,0,Ford,31.0,0,0,0.0,6,0.0,Escape,0,10.625357142857142,1900,0,6,318.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44814,Automatic 8-spd,0.0,0,0,34.1,Small Sport Utility Vehicle 4WD,2021-11-04,26.2388,0.0,2022-01-12,0.0,0.0,28,SIDI,0.0,0.0,0,0,40,0,0,0.0,,,,,,,
320,0.0,0.0,0,0.0,FMX,78,0,283.1,-1,N,89.9,63,,N,70.3404,2022,F-150 Lightning 4WD Extended Range,Electricity,,0.0,53.5714,,0,10.1,false,All-Wheel Drive,0.0,0,Ford,62.93,0,0,0.0,10,47.9143,F-150 Lightning,0,0.1152,1100,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,45317,Automatic (A1),0.0,4000,0,111.2,Standard Pickup Trucks 4WD,2022-05-03,77.84,0.0,2022-05-10,350.2,43.2857,70,,0.0,0.0,0,0,275,0,0,0.0,,EV,,210 and 210 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,34.0,24,T,Y,20.5416,2023,F150 Pickup 2WD,Regular,3.5,0.0,0.0,6.0,432,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.2339,0,0,0.0,4,0.0,F150,0,14.167142857142858,2550,0,4,432.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46161,Automatic (S10),0.0,-3250,0,22.9,Standard Pickup Trucks 2WD,2022-11-07,18.2647,0.0,2023-04-11,0.0,0.0,21,SIDI & PFI; with Stop-start,0.0,0.0,0,0,61,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.562142857142856,FMX,17,0,0.0,439,N,30.9813,22,,Y,18.9477,2023,F150 Pickup 4WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,468,0.0,false,Part-time 4-Wheel Drive,17.4975,17,Ford,22.2349,0,3150,15.0724,4,0.0,F150,0,15.65842105263158,2850,0,4,468.0,12.0939,0.0,14.0459,0.0,0.0,439.0,Regular Gasoline,0,46175,Automatic (S10),0.0,-4750,12,21.066,Standard Pickup Trucks 4WD,2022-11-07,16.9031,0.0,2023-04-11,0.0,0.0,19,SIDI & PFI; FFV,24.3804,0.0,0,0,76,0,14,0.0,E85,FFV,335/378,,4.0,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,34.9129,25,T,Y,20.3077,2023,Explorer RWD,Regular,3.0,0.0,0.0,6.0,438,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.833,0,0,0.0,4,0.0,Explorer,0,14.8755,2700,0,4,438.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46401,Automatic (S10),0.0,-4000,0,22.1,Standard Sport Utility Vehicle 2WD,2023-01-26,17.6728,0.0,2023-06-01,0.0,0.0,20,SIDI,0.0,0.0,0,0,3,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,31.0855,22,T,Y,18.3678,2023,Expedition 4WD,Regular,3.5,0.0,0.0,6.0,484,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,22.3044,0,0,0.0,4,0.0,Expedition,0,16.528333333333336,3000,0,4,484.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46412,Automatic (S10),0.0,-5500,0,19.9282,Standard Sport Utility Vehicle 4WD,2023-01-26,16.0501,0.0,2023-06-01,0.0,0.0,18,SIDI; Stop-Start,0.0,0.0,0,0,129,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,36.4974,24,T,Y,22.1626,2024,Ranger 4WD,Regular,2.3,0.0,0.0,4.0,402,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,5,0.0,Ranger,0,13.52318181818182,2450,0,5,402.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47370,Automatic (S10),0.0,-2750,0,25.047,Standard Pickup Trucks 4WD,2023-11-06,19.8382,0.0,2024-02-21,0.0,0.0,22,SIDI,0.0,0.0,0,0,75,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,26.9796,17,T,Y,17.324,2021,Bronco Badlands 4WD,Regular,2.3,0.0,0.0,4.0,513,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.0964,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,513.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44000,Automatic (S10),0.0,-6250,0,21.8871,Small Sport Utility Vehicle 4WD,2021-06-02,17.5147,0.0,2021-10-18,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,141,0,0,0.0,,,,,,,
0,0.685,0.0,0,2.8334285714285716,FMX,43,0,0.0,-1,Y,56.7,38,,Y,40.4848,2022,Escape FWD PHEV,Regular Gas and Electricity,2.5,0.618,36.0,4.0,77,3.3,true,Front-Wheel Drive,92.8656,93,Ford,38.083,67,0,166.7,10,32.0,Escape,75,2.594779475985313,1350,0,10,77.0,116.7137,0.0,104.6233,40.99,0.0,0.0,Regular Gasoline,0,44931,Automatic (variable gear ratios),0.0,4750,117,60.0,Small Sport Utility Vehicle 2WD,2021-12-02,42.6876,0.657,2023-05-17,0.0,29.0,40,PHEV,132.7,33.16,59,0,39,0,105,0.0,Electricity,Plug-in Hybrid,37,96 kW DCPM,,,
260,0.0,0.0,0,0.0,FMX,88,24,237.8,-1,N,107.6,75,,N,81.8314,2022,Mustang Mach-E GT Performance,Electricity,,0.0,44.7143,,0,10.1,false,All-Wheel Drive,0.0,0,Ford,75.32,0,0,0.0,10,41.1786,Mustang Mach-E,0,0.0984,950,101,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,45143,Automatic (A1),0.0,4750,0,125.8,Small Sport Utility Vehicle 4WD,2022-02-11,88.06,0.0,2022-04-11,278.2,38.2857,82,,0.0,0.0,0,0,118,0,0,0.0,,EV,,179 kW AC PMSM,,,
247,0.0,0.0,0,0.0,FMX,110,24,228.5,-1,Y,136.9,96,,N,103.2242,2022,Mustang Mach-E RWD,Electricity,,0.0,35.1429,,0,8.1,false,Rear-Wheel Drive,0.0,0,Ford,95.83,0,0,0.0,10,32.6286,Mustang Mach-E,0,0.07919999999999999,750,101,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,45144,Automatic (A1),0.0,5750,0,157.4,Small Sport Utility Vehicle 2WD,2022-02-11,110.18,0.0,2022-04-11,262.9,30.5714,103,,0.0,0.0,0,0,89,0,0,0.0,,EV,,198 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,15,0,0.0,-1,N,24.0,16,T,Y,15.3561,2023,Bronco Raptor 4WD,Regular,3.0,0.0,0.0,6.0,577,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,15.8555,0,0,0.0,2,0.0,Bronco,0,19.834,3600,0,2,577.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46202,Automatic (S10),0.0,-8500,0,18.5,Standard Sport Utility Vehicle 4WD,2022-11-07,14.9703,0.0,2023-06-01,0.0,0.0,15,SIDI,0.0,0.0,0,0,108,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,40.3,28,T,Y,23.4295,2024,Edge AWD,Regular,2.0,0.0,0.0,4.0,380,0.0,false,All-Wheel Drive,0.0,0,Ford,28.3185,0,0,0.0,5,0.0,Edge,0,12.935217391304349,2350,0,5,380.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46882,Automatic 8-spd,0.0,-2250,0,26.0,Small Sport Utility Vehicle 4WD,2023-07-31,20.5296,0.0,2024-02-21,0.0,0.0,23,SIDI,0.0,0.0,0,0,136,0,0,0.0,,,,,,,
250,0.0,0.0,0,0.0,FMX,107,0,0.0,-1,N,135.9,95,,N,101.2917,2023,Mustang Mach-E RWD LFP,Electricity,,0.0,33.3071,,0,7.4,false,Rear-Wheel Drive,0.0,0,Ford,95.13,0,0,0.0,10,33.3071,Mustang Mach-E,0,0.07919999999999999,750,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,46985,Automatic (A1),0.0,5750,0,152.8,Small Sport Utility Vehicle 2WD,2023-07-31,106.96,0.0,2023-07-31,0.0,31.5714,101,,0.0,0.0,0,0,182,0,0,0.0,,EV,,198 kW ACPM,,,
0,0.0,0.0,81,0.0,FMX,15,0,0.0,-1,N,33.0428,23,,Y,18.111,2024,Mustang,Regular,5.0,0.0,0.0,8.0,494,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,4,0.0,Mustang,0,16.528333333333336,3000,0,4,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,47558,Manual 6-spd,0.0,-5500,0,18.8219,Subcompact Cars,2024-02-21,15.2145,0.0,2024-05-29,0.0,0.0,18,with Stop-Start,0.0,0.0,0,0,1,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,42,0,0.0,-1,N,52.6,36,,Y,39.1565,2024,Escape FWD HEV,Regular,2.5,0.0,0.0,4.0,225,0.0,false,Front-Wheel Drive,0.0,0,Ford,35.9696,0,0,0.0,7,0.0,Escape,0,7.628461538461539,1400,0,7,225.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47628,Automatic (variable gear ratios),0.0,2500,0,59.2,Small Sport Utility Vehicle 2WD,2024-02-21,42.2167,0.0,2024-03-19,0.0,0.0,39,Hybrid,0.0,0.0,0,0,66,0,0,0.0,,Hybrid,,216V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,32.4,18,T,Y,17.0,2024,Bronco Sasquatch 4WD,Regular,2.3,0.0,0.0,4.0,523,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,18.0,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,523.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47649,Manual 7-spd,0.0,-6250,0,24.7,Small Sport Utility Vehicle 4WD,2024-02-21,16.0,0.0,2024-03-19,0.0,0.0,17,SIDI,0.0,0.0,0,0,85,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,35.0343,25,T,Y,20.3391,2024,Explorer RWD,Regular,3.0,0.0,0.0,6.0,437,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.9125,0,0,0.0,4,0.0,Explorer,0,14.8755,2700,0,4,437.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47673,Automatic (S10),0.0,-4000,0,22.1139,Standard Sport Utility Vehicle 2WD,2024-02-21,17.6831,0.0,2024-03-19,0.0,0.0,20,SIDI,0.0,0.0,0,0,22,0,0,0.0,,,,,,,
230,0.0,0.0,0,0.0,FMX,95,0,0.0,-1,N,125.0,88,,N,91.3595,2024,Mustang Mach-E AWD,Electricity,,0.0,36.9214,,0,7.5,false,All-Wheel Drive,0.0,0,Ford,87.5,0,0,0.0,10,36.9214,Mustang Mach-E,0,0.08879999999999999,850,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,47824,Automatic (A1),0.0,5250,0,135.4,Small Sport Utility Vehicle 4WD,2024-05-02,94.78,0.0,2024-05-02,0.0,35.5714,91,,0.0,0.0,0,0,122,0,0,0.0,,EV,,198 and 198 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,10,0,0.0,-1,N,20.1,15,,N,11.9458,2024,F150 RAPTOR R 4WD,Regular,5.2,0.0,0.0,8.0,741,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,14.7942,0,0,0.0,1,0.0,F150,0,24.7925,4500,0,1,741.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47617,Automatic (S10),0.0,-13000,0,12.5,Standard Pickup Trucks 4WD,2024-02-21,10.32,0.0,2024-03-19,0.0,0.0,12,,0.0,0.0,0,0,215,0,0,0.0,,,,,,S,
0,0.0,0.0,0,4.562142857142856,FMX,15,0,0.0,440,N,31.9,20,,Y,17.0,2020,F150 5.0L 2WD FFV GVWR>7599 LBS,Gasoline or E85,5.0,0.0,0.0,8.0,523,0.0,false,Rear-Wheel Drive,17.4748,17,Ford,20.0,0,3150,15.5,3,0.0,F150,0,17.500588235294117,3150,0,3,523.0,12.452,0.0,14.3019,0.0,0.0,440.0,Regular Gasoline,0,42170,Automatic (S10),0.0,-6250,12,20.7,Standard Pickup Trucks 2WD,2019-10-16,15.0,0.0,2020-04-14,0.0,0.0,17,SIDI & PFI; FFV,24.4,0.0,0,0,80,0,14,0.0,E85,FFV,335/378,,4.0,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,40.5,28,T,Y,23.7776,2021,Explorer RWD,Regular,2.3,0.0,0.0,4.0,373,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.4463,0,0,0.0,5,0.0,Explorer,0,12.39625,2250,0,5,373.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43284,Automatic 10-spd,0.0,-1750,0,26.6,Standard Sport Utility Vehicle 2WD,2020-10-05,20.9627,0.0,2022-01-12,0.0,0.0,24,SIDI,0.0,0.0,0,0,145,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.913076923076923,FMX,16,0,0.0,467,Y,31.2957,22,,Y,18.5697,2021,F150 Pickup 4WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,479,0.0,false,Part-time 4-Wheel Drive,16.8973,17,Ford,22.4444,0,3400,13.9725,3,0.0,F150,0,15.65842105263158,2850,0,3,479.0,11.2425,0.0,13.2357,0.0,0.0,467.0,Regular Gasoline,0,43467,Automatic (S10),0.0,-4750,11,20.2226,Standard Pickup Trucks 4WD,2020-11-10,16.2714,0.0,2021-08-10,0.0,0.0,19,SIDI & PFI; FFV,0.0,0.0,0,0,102,0,13,0.0,E85,FFV,311/351,,3.0,,
