range,cityuf,citycd,pv2,barrelsa08,mfrcode,city08,lv4,rangehwy,co2a,mpgdata,uhighway,highway08,startstop,comb08u,year,model,fueltype,displ,highwayuf,highwaye,cylinders,co2,charge240,phevblended,drive,highwaya08u,highwaya08,make,highway08u,phevcomb,fuelcosta08,ucitya,ghgscore,combe,basemodel,phevcity,barrels08,fuelcost08,pv4,fescore,co2tailpipegpm,citya08u,charge240b,comba08u,rangecitya,charge120,co2tailpipeagpm,fueltype1,lv2,id,trany,highwaycd,yousavespend,citya08,ucity,vclass,createdon,city08u,combineduf,modifiedon,rangecity,citye,comb08,uhighwaya,rangehwya,phevhwy,hpv,engid,hlv,comba08,combinedcd,tcharger,eng_dscr,atvtype,evmotor,scharger,fueltype2,rangea
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,33.2,24,Y,20.9611,2021,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,421,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.7068,0,0,0.0,4,0.0,Wrangler,0,14.167142857142858,2550,0,4,421.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42908,Automatic 8-spd,0.0,-3250,0,24.1,Small Sport Utility Vehicle 4WD,2020-08-11,19.1468,0.0,2021-06-02,0.0,0.0,21,0.0,0.0,0,0,530,0,0,0.0,,Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,40.4,27,Y,24.3076,2022,Renegade Trailhawk 4WD,Regular,1.3,0.0,0.0,4,372,0.0,false,All-Wheel Drive,0.0,0,Jeep,27.0,0,0,0.0,5,0.0,Renegade,0,12.39625,2250,0,5,372.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44854,Automatic 9-spd,0.0,-1750,0,27.7,Small Sport Utility Vehicle 4WD,2021-11-16,21.7524,0.0,2022-12-05,0.0,0.0,24,0.0,0.0,0,0,546,0,0,0.0,T,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,35.4,25,Y,21.0931,2023,Grand Cherokee L 4WD,Regular,3.6,0.0,0.0,6,430,0.0,false,All-Wheel Drive,0.0,0,Jeep,25.1517,0,0,0.0,4,0.0,Grand Cherokee,0,14.167142857142858,2550,0,4,430.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45587,Automatic 8-spd,0.0,-3250,0,23.4,Standard Sport Utility Vehicle 4WD,2022-07-13,18.0,0.0,2023-04-27,0.0,0.0,21,0.0,0.0,0,0,510,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,39.4,27,Y,24.0449,2023,Gladiator Rubic EcoDiesel 4WD,Diesel,3.0,0.0,0.0,6,436,0.0,false,4-Wheel Drive,0.0,0,Jeep,27.0,0,0,0.0,4,0.0,Gladiator,0,14.883125,2350,0,5,436.0,0.0,0.0,0.0,0.0,0.0,0.0,Diesel,0,45816,Automatic 8-spd,0.0,-2250,0,27.6,Standard Pickup Trucks 4WD,2022-08-30,21.0,0.0,2022-09-07,0.0,0.0,24,0.0,0.0,0,0,540,0,0,0.0,T,,Diesel,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,40.4,27,Y,24.3076,2023,Renegade Trailhawk 4WD,Regular,1.3,0.0,0.0,4,372,0.0,false,All-Wheel Drive,0.0,0,Jeep,27.0,0,0,0.0,5,0.0,Renegade,0,12.39625,2250,0,5,372.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46232,Automatic 9-spd,0.0,-1750,0,27.7,Small Sport Utility Vehicle 4WD,2022-11-30,21.7524,0.0,2023-04-11,0.0,0.0,24,0.0,0.0,0,0,555,0,0,0.0,T,,,,,,
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,32.6,23,Y,18.7621,2023,Wagoneer 4WD,Regular,3.0,0.0,0.0,6,472,0.0,false,All-Wheel Drive,0.0,0,Jeep,23.3102,0,0,0.0,4,0.0,Wagoneer,0,15.65842105263158,2850,0,4,472.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46241,Automatic 8-spd,0.0,-4750,0,20.1,Standard Sport Utility Vehicle 4WD,2022-11-30,16.1793,0.0,2023-04-27,0.0,0.0,19,0.0,0.0,0,0,536,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,31.5,23,Y,18.707,2020,Gladiator Pickup 4WD,Regular,3.6,0.0,0.0,6,476,0.0,false,4-Wheel Drive,0.0,0,Jeep,22.5804,0,0,0.0,3,0.0,Gladiator Pickup,0,15.65842105263158,2850,0,3,476.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41363,Manual 6-spd,0.0,-4750,0,20.4,Standard Pickup Trucks 4WD,2019-04-02,16.4046,0.0,2019-05-02,0.0,0.0,19,0.0,0.0,0,0,502,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,N,32.5,23,Y,19.3398,2020,Wrangler Unlimited 4WD,Regular,3.6,0.0,0.0,6,459,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.244,0,0,0.0,3,0.0,Wrangler,0,15.65842105263158,2850,0,3,459.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41767,Manual 6-spd,0.0,-4750,0,21.2,Small Sport Utility Vehicle 4WD,2019-08-12,17.0031,0.0,2019-12-18,0.0,0.0,19,0.0,0.0,0,0,536,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,40.4,27,Y,23.8332,2020,Renegade Trailhawk 4WD,Regular,1.3,0.0,0.0,4,370,0.0,false,All-Wheel Drive,0.0,0,Jeep,26.9885,0,0,0.0,5,0.0,Renegade,0,12.39625,2250,0,5,370.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42044,Automatic 9-spd,0.0,-1750,0,27.7,Small Sport Utility Vehicle 4WD,2019-09-10,21.7524,0.0,2019-12-18,0.0,0.0,24,0.0,0.0,0,0,513,0,0,0.0,T,SIDI,,,,,
0,0.538,0.0,0,5.312678571428571,CRX,23,0,0.0,-1,N,37.4,24,Y,23.4786,2022,Grand Cherokee 4xe,Regular Gas and Electricity,2.0,0.534,58.0,4,177,3.4,true,4-Wheel Drive,56.0369,56,Jeep,24.299,34,0,81.1,9,58.0,Grand Cherokee,33,5.960971404130435,2350,0,7,177.0,56.7442,0.0,56.4237,25.87,0.0,0.0,Regular Gasoline,0,45148,Automatic 8-spd,0.0,750,57,30.3,Standard Sport Utility Vehicle 4WD,2022-02-11,22.8474,0.536,2023-05-17,0.0,58.0,23,80.1,25.58,35,0,543,0,56,0.0,T,SIDI; PHEV,Plug-in Hybrid,100 kW AC Induction,,Electricity,26
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,26.7,19,Y,17.175,2024,Wrangler Rubicon 4dr 4WD,Regular,3.6,0.0,0.0,6,518,0.0,false,4-Wheel Drive,0.0,0,Jeep,19.352,0,0,0.0,3,0.0,Wrangler,0,17.500588235294117,3150,0,3,518.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46887,Automatic 8-spd,0.0,-6250,0,19.5,Small Sport Utility Vehicle 4WD,2023-07-31,15.7274,0.0,2024-03-19,0.0,0.0,17,0.0,0.0,0,0,527,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,41.8,29,Y,24.0852,2020,Cherokee 4WD,Regular,2.0,0.0,0.0,4,369,0.0,false,All-Wheel Drive,0.0,0,Jeep,29.2741,0,0,0.0,5,0.0,Cherokee,0,12.39625,2250,0,5,369.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41670,Automatic 9-spd,0.0,-1750,0,26.7,Small Sport Utility Vehicle 4WD,2019-07-24,21.0347,0.0,2019-12-18,0.0,0.0,24,0.0,0.0,0,0,514,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,35.3,22,Y,21.4822,2020,Wrangler Unlimited 4WD,Regular,2.0,0.0,0.0,4,414,0.0,false,4-Wheel Drive,0.0,0,Jeep,22.4429,0,0,0.0,4,0.0,Wrangler,0,14.167142857142858,2550,0,4,414.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41765,Automatic 8-spd,0.0,-3250,0,26.8,Small Sport Utility Vehicle 4WD,2019-08-12,20.7553,0.0,2019-12-18,0.0,0.0,21,0.0,0.0,0,0,532,0,0,0.0,T,SIDI; Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,41.8,29,Y,24.0852,2021,Cherokee 4WD,Regular,2.0,0.0,0.0,4,369,0.0,false,All-Wheel Drive,0.0,0,Jeep,29.2741,0,0,0.0,5,0.0,Cherokee,0,12.39625,2250,0,5,369.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43065,Automatic 9-spd,0.0,-1750,0,26.7,Small Sport Utility Vehicle 4WD,2020-09-03,21.0347,0.0,2020-11-18,0.0,0.0,24,0.0,0.0,0,0,533,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,33.2,24,Y,20.9611,2022,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,421,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.7068,0,0,0.0,4,0.0,Wrangler,0,14.167142857142858,2550,0,4,421.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44912,Automatic 8-spd,0.0,-3250,0,24.1,Small Sport Utility Vehicle 4WD,2021-12-02,19.1468,0.0,2022-10-13,0.0,0.0,21,0.0,0.0,0,0,567,0,0,0.0,,Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,N,32.5,23,Y,19.3398,2023,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,459,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.244,0,0,0.0,4,0.0,Wrangler,0,15.65842105263158,2850,0,4,459.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45696,Manual 6-spd,0.0,-4750,0,21.2,Small Sport Utility Vehicle 4WD,2022-08-02,17.0031,0.0,2022-11-30,0.0,0.0,19,0.0,0.0,0,0,530,0,0,0.0,,,,,,,
0,0.498,0.0,0,6.071632653061224,CRX,20,0,0.0,-1,N,29.8,20,Y,20.0927,2023,Wrangler 4dr 4xe,Regular Gas and Electricity,2.0,0.472,71.0,4,230,2.4,true,4-Wheel Drive,45.4873,45,Jeep,19.8362,28,0,73.4,7,68.0,Wrangler,29,7.72046571,2700,0,6,230.0,51.8439,0.0,48.7766,22.85,0.0,0.0,Regular Gasoline,0,46252,Automatic 8-spd,0.0,-1000,52,27.6,Small Sport Utility Vehicle 4WD,2022-12-05,20.3076,0.487,2023-05-17,0.0,65.0,20,65.0,21.0,27,0,532,0,49,0.0,T,,Plug-in Hybrid,100 kW AC Induction,,Electricity,22
0,0.538,0.0,0,5.312678571428571,CRX,23,0,0.0,-1,N,37.4,24,Y,23.4786,2024,Grand Cherokee 4xe,Regular Gas and Electricity,2.0,0.534,58.0,4,177,3.4,true,4-Wheel Drive,56.0356,56,Jeep,24.299,34,0,81.1,8,58.0,Grand Cherokee,33,5.960971404130435,2350,0,7,177.0,56.7442,0.0,56.4231,25.87,0.0,0.0,Regular Gasoline,0,47277,Automatic 8-spd,0.0,750,57,30.3,Standard Sport Utility Vehicle 4WD,2023-10-05,22.8474,0.536,2024-03-19,0.0,58.0,23,80.1,25.58,35,0,530,0,56,0.0,T,SIDI; PHEV,Plug-in Hybrid,100 kW AC Induction,,Electricity,26
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,41.2,29,Y,24.7211,2021,Wrangler 4dr EcoDiesel 4WD,Diesel,3.0,0.0,0.0,6,411,0.0,false,4-Wheel Drive,0.0,0,Jeep,28.8926,0,0,0.0,4,0.0,Wrangler,0,14.2878,2250,0,5,411.0,0.0,0.0,0.0,0.0,0.0,0.0,Diesel,0,42965,Automatic 8-spd,0.0,-1750,0,28.1996,Small Sport Utility Vehicle 4WD,2020-08-24,22.1093,0.0,2021-06-02,0.0,0.0,25,0.0,0.0,0,0,560,0,0,0.0,T,,Diesel,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,43.2,30,N,24.8726,2021,Renegade 2WD,Regular,2.4,0.0,0.0,4,357,0.0,false,Front-Wheel Drive,0.0,0,Jeep,30.1602,0,0,0.0,5,0.0,Renegade,0,11.900400000000001,2150,0,5,357.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43122,Automatic 9-spd,0.0,-1250,0,27.7,Small Sport Utility Vehicle 2WD,2020-09-10,21.7524,0.0,2021-04-26,0.0,0.0,25,0.0,0.0,0,0,401,0,0,0.0,,,,,,,
0,0.498,0.0,0,6.071632653061224,CRX,20,0,0.0,-1,Y,29.8,20,Y,20.0927,2021,Wrangler 4dr 4xe,Regular Gas and Electricity,2.0,0.472,71.0,4,230,2.4,true,4-Wheel Drive,45.4886,45,Jeep,19.8362,28,0,73.4,8,68.0,Wrangler,29,7.72046571,2700,0,6,230.0,51.8441,0.0,48.7774,22.85,0.0,0.0,Regular Gasoline,0,43801,Automatic 8-spd,0.0,-1000,52,27.6,Small Sport Utility Vehicle 4WD,2021-03-17,20.3076,0.487,2023-05-17,0.0,65.0,20,65.0,21.0,27,0,576,0,49,0.0,T,SIDI; PHEV,Plug-in Hybrid,100 kW AC Induction,,Electricity,22
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,30.5,22,Y,18.3388,2023,Wagoneer 2WD,Midgrade,5.7,0.0,0.0,8,483,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,21.9137,0,0,0.0,4,0.0,Wagoneer,0,16.528333333333336,3450,0,4,483.0,0.0,0.0,0.0,0.0,0.0,0.0,Midgrade Gasoline,0,45841,Automatic 8-spd,0.0,-7750,0,20.1,Standard Sport Utility Vehicle 2WD,2022-08-30,16.1793,0.0,2023-04-27,0.0,0.0,18,0.0,0.0,0,0,534,0,0,0.0,,Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,31.4,23,Y,18.6327,2023,Wagoneer L 4WD,Regular,3.0,0.0,0.0,6,476,0.0,false,All-Wheel Drive,0.0,0,Jeep,22.5138,0,0,0.0,4,0.0,Wagoneer,0,15.65842105263158,2850,0,4,476.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46242,Automatic 8-spd,0.0,-4750,0,20.3,Standard Sport Utility Vehicle 4WD,2022-11-30,16.3295,0.0,2023-02-14,0.0,0.0,19,0.0,0.0,0,0,538,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,13,0,0.0,-1,N,25.764,19,N,14.8816,2022,Grand Wagoneer 2WD,Premium,6.4,0.0,0.0,8,595,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,18.7141,0,0,0.0,2,0.0,Grand Wagoneer,0,19.834,4500,0,2,595.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,44067,Automatic 8-spd,0.0,-13000,0,15.6,Standard Sport Utility Vehicle 2WD,2021-06-16,12.7459,0.0,2021-09-02,0.0,0.0,15,0.0,0.0,0,0,500,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,44.3454,31,Y,25.4013,2022,Compass FWD,Regular,2.4,0.0,0.0,4,350,0.0,false,Front-Wheel Drive,0.0,0,Jeep,30.8811,0,0,0.0,5,0.0,Compass,0,11.900400000000001,2150,0,5,350.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44587,Automatic 6-spd,0.0,-1250,0,28.3,Small Sport Utility Vehicle 2WD,2021-10-04,22.1809,0.0,2021-10-18,0.0,0.0,25,0.0,0.0,0,0,1,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,14,0,0.0,-1,N,30.1,22,N,16.6887,2022,Grand Cherokee L 4WD,Midgrade,5.7,0.0,0.0,8,533,0.0,false,All-Wheel Drive,0.0,0,Jeep,21.6461,0,0,0.0,3,0.0,Grand Cherokee,0,17.500588235294117,3650,0,3,533.0,0.0,0.0,0.0,0.0,0.0,0.0,Midgrade Gasoline,0,44775,Automatic 8-spd,0.0,-8750,0,17.3,Standard Sport Utility Vehicle 4WD,2021-11-02,14.0551,0.0,2021-11-02,0.0,0.0,17,0.0,0.0,0,0,534,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,42.3,29,Y,24.1812,2022,Cherokee 4WD,Regular,2.4,0.0,0.0,4,370,0.0,false,All-Wheel Drive,0.0,0,Jeep,29.0,0,0,0.0,5,0.0,Cherokee,0,12.39625,2250,0,5,370.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45094,Automatic 9-spd,0.0,-1750,0,26.7,Small Sport Utility Vehicle 4WD,2022-01-19,21.0347,0.0,2022-10-13,0.0,0.0,24,0.0,0.0,0,0,556,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,41.2,26,Y,23.0,2023,Wrangler Rubic 4dr EcoDiesel 4WD,Diesel,3.0,0.0,0.0,6,442,0.0,false,4-Wheel Drive,0.0,0,Jeep,26.0,0,0,0.0,4,0.0,Wrangler,0,15.530217391304348,2450,0,5,442.0,0.0,0.0,0.0,0.0,0.0,0.0,Diesel,0,45690,Automatic 8-spd,0.0,-2750,0,28.1996,Small Sport Utility Vehicle 4WD,2022-08-02,21.0,0.0,2023-04-27,0.0,0.0,23,0.0,0.0,0,0,521,0,0,0.0,T,,Diesel,,,,
0,0.0,0.0,0,0.0,CRX,23,0,0.0,-1,Y,43.5,29,Y,26.0302,2023,Renegade 4WD,Regular,1.3,0.0,0.0,4,347,0.0,false,All-Wheel Drive,0.0,0,Jeep,29.0,0,0,0.0,5,0.0,Renegade,0,11.442692307692308,2050,0,5,347.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46231,Automatic 9-spd,0.0,-750,0,29.9,Small Sport Utility Vehicle 4WD,2022-11-30,23.3153,0.0,2023-04-11,0.0,0.0,26,0.0,0.0,0,0,554,0,0,0.0,T,,,,,,
0,0.0,0.0,0,0.0,CRX,20,0,0.0,-1,N,36.2466,26,Y,22.2086,2023,Cherokee Trailhawk 4WD,Regular,2.0,0.0,0.0,4,400,0.0,false,All-Wheel Drive,0.0,0,Jeep,25.7038,0,0,0.0,5,0.0,Cherokee,0,13.52318181818182,2450,0,5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46295,Automatic 9-spd,0.0,-2750,0,25.2491,Small Sport Utility Vehicle 4WD,2022-12-12,19.9851,0.0,2023-04-27,0.0,0.0,22,0.0,0.0,0,0,567,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,31.4,23,Y,18.6327,2024,Wagoneer L 4WD,Regular,3.0,0.0,0.0,6,476,0.0,false,All-Wheel Drive,0.0,0,Jeep,22.5138,0,0,0.0,4,0.0,Wagoneer,0,15.65842105263158,2850,0,4,476.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47187,Automatic 8-spd,0.0,-4750,0,20.3,Standard Sport Utility Vehicle 4WD,2023-09-19,16.3295,0.0,2024-03-19,0.0,0.0,19,0.0,0.0,0,0,519,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,Y,36.0,26,Y,21.5272,2024,Grand Cherokee 4WD,Regular,3.6,0.0,0.0,6,413,0.0,false,All-Wheel Drive,0.0,0,Jeep,25.5432,0,0,0.0,5,0.0,Grand Cherokee,0,13.52318181818182,2450,0,5,413.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47191,Automatic 8-spd,0.0,-2750,0,24.0,Standard Sport Utility Vehicle 4WD,2023-09-19,19.0736,0.0,2024-03-19,0.0,0.0,22,0.0,0.0,0,0,534,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,44.8998,31,Y,25.2188,2020,Cherokee FWD,Regular,2.4,0.0,0.0,4,352,0.0,false,Front-Wheel Drive,0.0,0,Jeep,31.2287,0,0,0.0,5,0.0,Cherokee,0,11.900400000000001,2150,0,5,352.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41660,Automatic 9-spd,0.0,-1250,0,27.7499,Small Sport Utility Vehicle 2WD,2019-07-24,21.7881,0.0,2019-12-18,0.0,0.0,25,0.0,0.0,0,0,2,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,44.3454,31,Y,25.4013,2020,Compass FWD,Regular,2.4,0.0,0.0,4,350,0.0,false,Front-Wheel Drive,0.0,0,Jeep,30.8811,0,0,0.0,5,0.0,Compass,0,11.900400000000001,2150,0,5,350.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41870,Automatic 6-spd,0.0,-1250,0,28.3,Small Sport Utility Vehicle 2WD,2019-08-15,22.1809,0.0,2019-12-18,0.0,0.0,25,0.0,0.0,0,0,4,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,33.8,23,Y,20.4477,2023,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,443,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.0,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,443.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45954,Automatic 8-spd,0.0,-4000,0,22.8,Small Sport Utility Vehicle 4WD,2022-10-03,18.1909,0.0,2022-11-30,0.0,0.0,20,0.0,0.0,0,0,529,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,32.6,23,Y,18.7621,2024,Wagoneer 4WD,Regular,3.0,0.0,0.0,6,472,0.0,false,All-Wheel Drive,0.0,0,Jeep,23.3102,0,0,0.0,4,0.0,Wagoneer,0,15.65842105263158,2850,0,4,472.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47186,Automatic 8-spd,0.0,-4750,0,20.1,Standard Sport Utility Vehicle 4WD,2023-09-19,16.1793,0.0,2024-03-19,0.0,0.0,19,0.0,0.0,0,0,517,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,36.0,26,N,21.3724,2021,Grand Cherokee L 2WD,Regular,3.6,0.0,0.0,6,416,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,25.5432,0,0,0.0,4,0.0,Grand Cherokee,0,14.167142857142858,2550,0,4,416.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43761,Automatic 8-spd,0.0,-3250,0,23.7,Standard Sport Utility Vehicle 2WD,2021-03-03,18.8536,0.0,2021-09-02,0.0,0.0,21,0.0,0.0,0,0,580,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,33.2,23,Y,20.4192,2022,Wrangler 2dr 4WD,Regular,3.6,0.0,0.0,6,440,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.0,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,440.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44909,Automatic 8-spd,0.0,-4000,0,23.0,Small Sport Utility Vehicle 4WD,2021-12-02,18.3385,0.0,2022-10-13,0.0,0.0,20,0.0,0.0,0,0,564,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,37.4997,24,Y,22.8165,2023,Wrangler 2dr 4WD,Regular,2.0,0.0,0.0,4,388,0.0,false,4-Wheel Drive,0.0,0,Jeep,24.0029,0,0,0.0,5,0.0,Wrangler,0,12.935217391304349,2350,0,5,388.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45691,Automatic 8-spd,0.0,-2250,0,27.9478,Small Sport Utility Vehicle 4WD,2022-08-02,21.9296,0.0,2022-11-30,0.0,0.0,23,0.0,0.0,0,0,522,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,N,34.4988,25,Y,19.9011,2023,Wrangler 2dr 4WD,Regular,3.6,0.0,0.0,6,446,0.0,false,4-Wheel Drive,0.0,0,Jeep,24.5615,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,446.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45693,Manual 6-spd,0.0,-4000,0,21.5,Small Sport Utility Vehicle 4WD,2022-08-02,17.2268,0.0,2022-11-30,0.0,0.0,20,0.0,0.0,0,0,526,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,24,0,0.0,-1,N,46.0998,32,Y,26.8751,2023,Compass 4WD,Regular,2.0,0.0,0.0,4,330,0.0,false,All-Wheel Drive,0.0,0,Jeep,31.9781,0,0,0.0,5,0.0,Compass,0,11.018888888888888,2000,0,5,330.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46390,Automatic 8-spd,0.0,-500,0,30.548,Small Sport Utility Vehicle 4WD,2023-01-26,23.7714,0.0,2023-03-01,0.0,0.0,27,0.0,0.0,0,0,556,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,24,0,0.0,-1,Y,46.0998,32,Y,26.8751,2024,Compass 4WD,Regular,2.0,0.0,0.0,4,330,0.0,false,All-Wheel Drive,0.0,0,Jeep,31.9781,0,0,0.0,5,0.0,Compass,0,11.018888888888888,2000,0,5,330.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47147,Automatic 8-spd,0.0,-500,0,30.548,Small Sport Utility Vehicle 4WD,2023-09-19,23.7714,0.0,2024-03-19,0.0,0.0,27,0.0,0.0,0,0,515,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,38.8,27,Y,22.1899,2021,Cherokee 4WD,Regular,3.2,0.0,0.0,6,400,0.0,false,All-Wheel Drive,0.0,0,Jeep,27.3565,0,0,0.0,4,0.0,Cherokee,0,13.52318181818182,2450,0,4,400.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43067,Automatic 9-spd,0.0,-2750,0,24.2,Small Sport Utility Vehicle 4WD,2020-09-03,19.22,0.0,2020-11-18,0.0,0.0,22,0.0,0.0,0,0,535,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,Y,35.4,25,N,20.7255,2021,Grand Cherokee L 4WD,Regular,3.6,0.0,0.0,6,428,0.0,false,All-Wheel Drive,0.0,0,Jeep,25.1517,0,0,0.0,4,0.0,Grand Cherokee,0,14.167142857142858,2550,0,4,428.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43762,Automatic 8-spd,0.0,-3250,0,22.7,Standard Sport Utility Vehicle 4WD,2021-03-03,18.117,0.0,2021-09-02,0.0,0.0,21,0.0,0.0,0,0,581,0,0,0.0,,,,,,,
